CODIGO_ACTIVIDAD,ANIO,MES,CLASIFICADOR_ACTIVIDAD,CODIGO_ENTIDAD,ENTIDAD,PO_T1,HH_T1,RT_DN,VP,VV,ESTATUS
332,2013,	01,SS,	09,Ciudad de México,7330.000,1393.005,77222.000,734554.000,707834.000,Cifras definitivas
332,2013,	01,SS,	10,Durango,994.000,186.530,6806.000,63195.000,68388.000,Cifras definitivas
332,2013,	01,SS,	11,Guanajuato,6371.000,1364.085,52813.000,1418034.000,1934441.000,Cifras definitivas
332,2013,	01,SS,	13,Hidalgo,2421.000,515.646,9123.000,108350.000,108549.000,Cifras definitivas
332,2013,	01,SS,	14,Jalisco,12019.000,2448.723,89736.000,955383.000,976402.000,Cifras definitivas
332,2013,	01,SS,	15,México,19470.000,3710.490,138903.000,1802787.000,1834412.000,Cifras definitivas
332,2013,	01,SS,	16,Michoacán de Ocampo,305.000,76.500,5194.000,102401.000,90956.000,Cifras definitivas
332,2013,	01,SS,	17,Morelos,1114.000,201.340,14758.000,147369.000,122443.000,Cifras definitivas
332,2013,	01,SS,	19,Nuevo León,23581.000,4964.442,283998.000,3784843.000,3845601.000,Cifras definitivas
332,2013,	01,SS,	21,Puebla,2984.000,613.787,44833.000,874970.000,889163.000,Cifras definitivas
332,2013,	01,SS,	22,Querétaro de Arteaga,5571.000,1117.984,50617.000,660807.000,641658.000,Cifras definitivas
332,2013,	01,SS,	24,San Luis Potosí,2128.000,429.653,27644.000,265317.000,264641.000,Cifras definitivas
332,2013,	01,SS,	25,Sinaloa,1502.000,313.876,3091.000,188617.000,204262.000,Cifras definitivas
332,2013,	01,SS,	26,Sonora,3867.000,748.599,43945.000,13245.000,12675.000,Cifras definitivas
332,2013,	01,SS,	28,Tamaulipas,7021.000,1379.030,83312.000,566513.000,519730.000,Cifras definitivas
332,2013,	01,SS,	30,Veracruz de Ignacio de la Llave,789.000,152.445,13005.000,168071.000,168071.000,Cifras definitivas
332,2013,	01,SS,	32,Zacatecas,439.000,90.579,,194546.000,194734.000,Cifras definitivas
333,2013,	01,SS,	01,Aguascalientes,1277.000,266.000,14529.000,58995.000,58995.000,Cifras definitivas
333,2013,	01,SS,	02,Baja California,3995.000,802.000,50499.000,28548.000,28548.000,Cifras definitivas
333,2013,	01,SS,	05,Coahuila de Zaragoza,11915.000,2372.000,122249.000,1898276.000,1911454.000,Cifras definitivas
333,2013,	01,SS,	08,Chihuahua,8482.000,1465.000,87603.000,1135445.000,1206452.000,Cifras definitivas
333,2013,	01,SS,	09,Ciudad de México,3166.000,608.000,41166.000,160799.000,155883.000,Cifras definitivas
333,2013,	01,SS,	10,Durango,1794.000,358.000,9014.000,225976.000,221729.000,Cifras definitivas
333,2013,	01,SS,	11,Guanajuato,1460.000,305.000,17975.000,65445.000,54825.000,Cifras definitivas
333,2013,	01,SS,	13,Hidalgo,368.000,70.000,7875.000,40911.000,40911.000,Cifras definitivas
333,2013,	01,SS,	14,Jalisco,3458.000,669.000,35074.000,204269.000,209898.000,Cifras definitivas
333,2013,	01,SS,	15,México,7695.000,1469.000,137466.000,751073.000,768266.000,Cifras definitivas
333,2013,	01,SS,	16,Michoacán de Ocampo,383.000,78.000,3375.000,13832.000,13832.000,Cifras definitivas
333,2013,	01,SS,	17,Morelos,465.000,86.000,6223.000,29445.000,26336.000,Cifras definitivas
333,2013,	01,SS,	19,Nuevo León,20347.000,3987.000,138808.000,2915663.000,2900357.000,Cifras definitivas
333,2013,	01,SS,	21,Puebla,1331.000,258.000,16588.000,160870.000,150914.000,Cifras definitivas
333,2013,	01,SS,	22,Querétaro de Arteaga,5891.000,1100.000,96661.000,742324.000,719923.000,Cifras definitivas
333,2013,	01,SS,	24,San Luis Potosí,4370.000,841.000,69814.000,241031.000,246316.000,Cifras definitivas
333,2013,	01,SS,	25,Sinaloa,1131.000,244.000,9387.000,12913.000,12914.000,Cifras definitivas
333,2013,	01,SS,	26,Sonora,3663.000,645.000,48385.000,24758.000,22923.000,Cifras definitivas
333,2013,	01,SS,	28,Tamaulipas,12654.000,2458.000,153891.000,16466.000,16466.000,Cifras definitivas
333,2013,	01,SS,	31,Yucatán,693.000,146.000,,47228.000,47228.000,Cifras definitivas
334,2013,	01,SS,	01,Aguascalientes,7276.000,1747.000,52698.000,185034.000,185034.000,Cifras definitivas
334,2013,	01,SS,	02,Baja California,57318.000,11034.000,661732.000,62016.000,76967.000,Cifras definitivas
334,2013,	01,SS,	05,Coahuila de Zaragoza,3947.000,762.000,27666.000,34380.000,41314.000,Cifras definitivas
334,2013,	01,SS,	08,Chihuahua,61902.000,11131.000,616415.000,84390.000,83006.000,Cifras definitivas
334,2013,	01,SS,	09,Ciudad de México,3445.000,680.000,19539.000,120487.000,110534.000,Cifras definitivas
334,2013,	01,SS,	14,Jalisco,40937.000,8589.000,250019.000,1072327.000,1084253.000,Cifras definitivas
334,2013,	01,SS,	15,México,3103.000,629.000,39482.000,275959.000,228889.000,Cifras definitivas
334,2013,	01,SS,	19,Nuevo León,12517.000,2605.000,132723.000,786691.000,747940.000,Cifras definitivas
334,2013,	01,SS,	22,Querétaro de Arteaga,4744.000,899.000,45729.000,501946.000,512951.000,Cifras definitivas
334,2013,	01,SS,	24,San Luis Potosí,806.000,153.000,2177.000,,,Cifras definitivas
334,2013,	01,SS,	26,Sonora,14156.000,2707.000,155101.000,75533.000,91638.000,Cifras definitivas
334,2013,	01,SS,	28,Tamaulipas,38224.000,8108.000,453774.000,18285.000,18285.000,Cifras definitivas
335,2013,	01,SS,	02,Baja California,12873.000,2348.000,143911.000,81494.000,81494.000,Cifras definitivas
335,2013,	01,SS,	05,Coahuila de Zaragoza,12703.000,2593.000,99854.000,738966.000,701880.000,Cifras definitivas
335,2013,	01,SS,	08,Chihuahua,24239.000,4523.000,213734.000,61627.000,64253.000,Cifras definitivas
335,2013,	01,SS,	09,Ciudad de México,5802.000,1078.000,54905.000,1032735.000,1036240.000,Cifras definitivas
335,2013,	01,SS,	11,Guanajuato,5806.000,1079.000,50441.000,859597.000,847147.000,Cifras definitivas
335,2013,	01,SS,	14,Jalisco,1997.000,404.000,25729.000,537751.000,526890.000,Cifras definitivas
335,2013,	01,SS,	15,México,10149.000,2036.000,82791.000,1330780.000,1269184.000,Cifras definitivas
335,2013,	01,SS,	19,Nuevo León,37014.000,7439.000,337476.000,4155162.000,3994457.000,Cifras definitivas
335,2013,	01,SS,	22,Querétaro de Arteaga,10593.000,1917.000,47407.000,1358408.000,1234472.000,Cifras definitivas
335,2013,	01,SS,	24,San Luis Potosí,10394.000,2268.000,118164.000,1967773.000,1901348.000,Cifras definitivas
335,2013,	01,SS,	26,Sonora,7038.000,1423.000,96002.000,,,Cifras definitivas
335,2013,	01,SS,	28,Tamaulipas,17759.000,3565.000,197923.000,15208.000,14555.000,Cifras definitivas
336,2013,	01,SS,	01,Aguascalientes,20402.000,4205.000,334949.000,8788341.000,8205197.000,Cifras definitivas
336,2013,	01,SS,	02,Baja California,24438.000,5114.000,347649.000,3178393.000,2940361.000,Cifras definitivas
336,2013,	01,SS,	05,Coahuila de Zaragoza,117796.000,23235.000,844658.000,19280362.000,18594676.000,Cifras definitivas
336,2013,	01,SS,	07,Chiapas,2282.000,474.000,0.000,212452.000,210203.000,Cifras definitivas
336,2013,	01,SS,	08,Chihuahua,120368.000,20539.000,1073143.000,1245032.000,1232536.000,Cifras definitivas
336,2013,	01,SS,	09,Ciudad de México,7198.000,1405.000,84258.000,517251.000,516524.000,Cifras definitivas
336,2013,	01,SS,	10,Durango,18207.000,3158.000,130206.000,113910.000,115646.000,Cifras definitivas
336,2013,	01,SS,	11,Guanajuato,36162.000,7301.000,368541.000,12218016.000,11780853.000,Cifras definitivas
336,2013,	01,SS,	13,Hidalgo,4864.000,861.000,,490759.000,490759.000,Cifras definitivas
336,2013,	01,SS,	14,Jalisco,15988.000,2980.000,122699.000,3456721.000,3346771.000,Cifras definitivas
336,2013,	01,SS,	15,México,40962.000,7943.000,409576.000,12051944.000,11351532.000,Cifras definitivas
336,2013,	01,SS,	19,Nuevo León,50293.000,10021.000,490798.000,7928780.000,7920247.000,Cifras definitivas
336,2013,	01,SS,	21,Puebla,40742.000,7377.000,742840.000,12829831.000,12690131.000,Cifras definitivas
336,2013,	01,SS,	22,Querétaro de Arteaga,34000.000,6770.000,304898.000,4081809.000,4205752.000,Cifras definitivas
336,2013,	01,SS,	24,San Luis Potosí,28965.000,6125.000,217882.000,4660285.000,4137698.000,Cifras definitivas
336,2013,	01,SS,	25,Sinaloa,5126.000,858.000,37901.000,,,Cifras definitivas
336,2013,	01,SS,	26,Sonora,32299.000,6510.000,336319.000,9139405.000,9405720.000,Cifras definitivas
336,2013,	01,SS,	28,Tamaulipas,58759.000,11344.000,596657.000,669195.000,687243.000,Cifras definitivas
336,2013,	01,SS,	29,Tlaxcala,5969.000,997.000,24610.000,431695.000,423657.000,Cifras definitivas
336,2013,	01,SS,	30,Veracruz de Ignacio de la Llave,3184.000,728.000,,295674.000,296022.000,Cifras definitivas
336,2013,	01,SS,	31,Yucatán,1430.000,298.000,12009.000,,,Cifras definitivas
336,2013,	01,SS,	32,Zacatecas,9731.000,1855.000,85178.000,369234.000,371572.000,Cifras definitivas
337,2013,	01,SS,	01,Aguascalientes,2402.000,434.000,16057.000,239455.000,230225.000,Cifras definitivas
337,2013,	01,SS,	02,Baja California,11731.000,2268.000,90246.000,61494.000,61494.000,Cifras definitivas
337,2013,	01,SS,	05,Coahuila de Zaragoza,2203.000,463.000,21093.000,65182.000,67230.000,Cifras definitivas
337,2013,	01,SS,	08,Chihuahua,3356.000,587.000,23759.000,29889.000,28047.000,Cifras definitivas
337,2013,	01,SS,	09,Ciudad de México,4705.000,914.000,35024.000,252097.000,240996.000,Cifras definitivas
337,2013,	01,SS,	10,Durango,1393.000,286.000,5261.000,94978.000,91930.000,Cifras definitivas
337,2013,	01,SS,	11,Guanajuato,219.000,51.000,2061.000,7386.000,7311.000,Cifras definitivas
337,2013,	01,SS,	14,Jalisco,5002.000,996.000,33023.000,343775.000,337301.000,Cifras definitivas
337,2013,	01,SS,	15,México,7573.000,1501.000,60379.000,677927.000,681069.000,Cifras definitivas
337,2013,	01,SS,	16,Michoacán de Ocampo,157.000,35.000,1164.000,2559.000,2543.000,Cifras definitivas
337,2013,	01,SS,	19,Nuevo León,4049.000,813.000,29327.000,185850.000,185410.000,Cifras definitivas
337,2013,	01,SS,	21,Puebla,1231.000,236.000,6196.000,46270.000,46430.000,Cifras definitivas
337,2013,	01,SS,	25,Sinaloa,286.000,64.000,982.000,7677.000,7820.000,Cifras definitivas
337,2013,	01,SS,	26,Sonora,1488.000,264.000,13671.000,2626.000,2374.000,Cifras definitivas
337,2013,	01,SS,	28,Tamaulipas,3583.000,726.000,31602.000,38085.000,37579.000,Cifras definitivas
339,2013,	01,SS,	01,Aguascalientes,482.000,94.000,2181.000,4645.000,5366.000,Cifras definitivas
339,2013,	01,SS,	02,Baja California,50768.000,9991.000,561029.000,99417.000,95372.000,Cifras definitivas
339,2013,	01,SS,	05,Coahuila de Zaragoza,2463.000,456.000,14637.000,,,Cifras definitivas
339,2013,	01,SS,	08,Chihuahua,23690.000,4071.000,240945.000,,,Cifras definitivas
339,2013,	01,SS,	09,Ciudad de México,7132.000,1409.000,59963.000,797819.000,773844.000,Cifras definitivas
339,2013,	01,SS,	11,Guanajuato,1407.000,271.000,11169.000,78217.000,75633.000,Cifras definitivas
339,2013,	01,SS,	14,Jalisco,5266.000,1098.000,34189.000,313397.000,318341.000,Cifras definitivas
339,2013,	01,SS,	15,México,11133.000,2236.000,161861.000,1562556.000,1524257.000,Cifras definitivas
339,2013,	01,SS,	17,Morelos,3131.000,587.000,18244.000,118596.000,109307.000,Cifras definitivas
339,2013,	01,SS,	19,Nuevo León,9171.000,1798.000,113116.000,241703.000,254382.000,Cifras definitivas
339,2013,	01,SS,	21,Puebla,1452.000,308.000,15352.000,93311.000,90474.000,Cifras definitivas
339,2013,	01,SS,	24,San Luis Potosí,617.000,128.000,4272.000,,,Cifras definitivas
339,2013,	01,SS,	26,Sonora,10223.000,2351.000,96610.000,12560.000,11939.000,Cifras definitivas
339,2013,	01,SS,	28,Tamaulipas,15060.000,2799.000,138643.000,3898.000,3898.000,Cifras definitivas
339,2013,	01,SS,	31,Yucatán,2227.000,430.000,16748.000,2586.000,2592.000,Cifras definitivas
400,2013,	01,SS,	01,Aguascalientes,2364.000,488.000,28193.000,423167.000,383017.000,Cifras definitivas
400,2013,	01,SS,	04,Campeche,828.000,178.000,1973.000,24905.000,25041.000,Cifras definitivas
400,2013,	01,SS,	05,Coahuila de Zaragoza,3090.000,682.000,23392.000,343710.000,350004.000,Cifras definitivas
400,2013,	01,SS,	06,Colima,4684.000,820.000,13193.000,92627.000,99381.000,Cifras definitivas
400,2013,	01,SS,	07,Chiapas,3035.000,619.145,114241.000,2360114.000,2357529.000,Cifras definitivas
400,2013,	01,SS,	08,Chihuahua,123.000,23.000,1001.000,,,Cifras definitivas
400,2013,	01,SS,	10,Durango,3201.000,672.000,28892.000,467540.000,470477.000,Cifras definitivas
400,2013,	01,SS,	11,Guanajuato,,,,,,Cifras definitivas
400,2013,	01,SS,	13,Hidalgo,1888.000,360.000,20497.000,105750.000,104029.000,Cifras definitivas
400,2013,	01,SS,	16,Michoacán de Ocampo,7779.000,1716.000,32222.000,2358426.000,2262635.000,Cifras definitivas
400,2013,	01,SS,	17,Morelos,7480.000,1394.000,140583.000,4832229.000,4407036.000,Cifras definitivas
400,2013,	01,SS,	18,Nayarit,760.000,165.038,3800.000,20041.000,11042.000,Cifras definitivas
400,2013,	01,SS,	20,Oaxaca,3987.000,758.000,156015.000,11961509.000,11952350.000,Cifras definitivas
400,2013,	01,SS,	21,Puebla,164.000,35.000,795.000,16894.000,16745.000,Cifras definitivas
400,2013,	01,SS,	22,Querétaro de Arteaga,2985.000,506.000,23289.000,382181.000,371109.000,Cifras definitivas
400,2013,	01,SS,	23,Quintana Roo,880.000,206.000,8383.000,204407.000,82860.000,Cifras definitivas
400,2013,	01,SS,	24,San Luis Potosí,1178.000,249.000,17409.000,136668.000,136668.000,Cifras definitivas
400,2013,	01,SS,	25,Sinaloa,2534.000,520.000,16646.000,320034.000,308569.000,Cifras definitivas
400,2013,	01,SS,	26,Sonora,1074.000,246.000,2999.000,69382.000,68361.000,Cifras definitivas
400,2013,	01,SS,	27,Tabasco,378.000,68.000,2256.000,41961.000,42246.000,Cifras definitivas
400,2013,	01,SS,	28,Tamaulipas,1544.000,304.000,14174.000,8688.000,8688.000,Cifras definitivas
400,2013,	01,SS,	29,Tlaxcala,4208.000,948.000,53120.000,727381.000,710919.000,Cifras definitivas
400,2013,	01,SS,	30,Veracruz de Ignacio de la Llave,6135.000,1237.000,225911.000,6746419.000,6745613.000,Cifras definitivas
400,2013,	01,SS,	31,Yucatán,2002.000,376.000,11582.000,99006.000,89428.000,Cifras definitivas
400,2013,	01,SS,	32,Zacatecas,3722.000,718.000,7272.000,,,Cifras definitivas
311,2013,	02,SS,	01,Aguascalientes,5603.000,1112.535,38814.000,1014569.000,1013215.000,Cifras definitivas
311,2013,	02,SS,	02,Baja California,8198.000,1615.856,72540.000,1178838.000,1162770.000,Cifras definitivas
311,2013,	02,SS,	04,Campeche,1378.000,290.328,13284.000,176018.000,132878.000,Cifras definitivas
311,2013,	02,SS,	05,Coahuila de Zaragoza,6364.000,1359.415,32023.000,1120675.000,1120800.000,Cifras definitivas
311,2013,	02,SS,	06,Colima,1919.000,424.612,10222.000,588165.000,460242.000,Cifras definitivas
311,2013,	02,SS,	07,Chiapas,5352.000,1082.271,37063.000,1174543.000,821948.000,Cifras definitivas
311,2013,	02,SS,	08,Chihuahua,12045.000,2263.729,107508.000,1670611.000,1632842.000,Cifras definitivas
311,2013,	02,SS,	09,Ciudad de México,20366.000,4011.811,201754.000,5711556.000,5530605.000,Cifras definitivas
311,2013,	02,SS,	10,Durango,4540.000,880.808,11400.000,2079299.000,2044269.000,Cifras definitivas
311,2013,	02,SS,	11,Guanajuato,26507.000,5207.541,153091.000,4334260.000,4273566.000,Cifras definitivas
311,2013,	02,SS,	13,Hidalgo,6867.000,1253.666,80966.000,997529.000,997025.000,Cifras definitivas
311,2013,	02,SS,	14,Jalisco,44703.000,8938.950,459305.000,9375642.000,8665855.000,Cifras definitivas
311,2013,	02,SS,	15,México,49423.000,9453.593,593934.000,11181617.000,11043127.000,Cifras definitivas
311,2013,	02,SS,	16,Michoacán de Ocampo,11553.000,2310.524,79624.000,1912357.000,1689168.000,Cifras definitivas
311,2013,	02,SS,	17,Morelos,2251.000,507.867,25895.000,662642.000,468832.000,Cifras definitivas
311,2013,	02,SS,	18,Nayarit,2042.000,410.238,33641.000,563143.000,276967.000,Cifras definitivas
311,2013,	02,SS,	19,Nuevo León,34581.000,6850.802,252950.000,4388838.000,4408038.000,Cifras definitivas
311,2013,	02,SS,	20,Oaxaca,2607.000,529.914,39393.000,533129.000,374803.000,Cifras definitivas
311,2013,	02,SS,	21,Puebla,13029.000,2571.590,83553.000,2841872.000,2571314.000,Cifras definitivas
311,2013,	02,SS,	22,Querétaro de Arteaga,8103.000,1605.867,50956.000,2533782.000,2455777.000,Cifras definitivas
311,2013,	02,SS,	24,San Luis Potosí,10347.000,2083.642,106897.000,2072980.000,1668622.000,Cifras definitivas
311,2013,	02,SS,	25,Sinaloa,13790.000,2665.451,71754.000,2137746.000,1970542.000,Cifras definitivas
311,2013,	02,SS,	26,Sonora,13774.000,2712.856,54123.000,2555314.000,2540286.000,Cifras definitivas
311,2013,	02,SS,	27,Tabasco,2780.000,599.406,39278.000,536873.000,358258.000,Cifras definitivas
311,2013,	02,SS,	28,Tamaulipas,3963.000,818.692,44780.000,528887.000,368792.000,Cifras definitivas
311,2013,	02,SS,	29,Tlaxcala,3046.000,572.027,28045.000,385606.000,385885.000,Cifras definitivas
311,2013,	02,SS,	30,Veracruz de Ignacio de la Llave,26233.000,5503.441,296221.000,7737651.000,5625391.000,Cifras definitivas
311,2013,	02,SS,	31,Yucatán,7732.000,1509.706,42300.000,1668547.000,1671708.000,Cifras definitivas
311,2013,	02,SS,	32,Zacatecas,1809.000,340.106,9591.000,187773.000,183150.000,Cifras definitivas
312,2013,	02,SS,	01,Aguascalientes,1352.000,249.655,1449.000,285156.000,285158.000,Cifras definitivas
312,2013,	02,SS,	02,Baja California,4799.000,949.559,58084.000,830425.000,828682.000,Cifras definitivas
312,2013,	02,SS,	05,Coahuila de Zaragoza,4087.000,761.816,45663.000,1370605.000,1378543.000,Cifras definitivas
312,2013,	02,SS,	07,Chiapas,1292.000,259.026,16731.000,105035.000,105055.000,Cifras definitivas
312,2013,	02,SS,	08,Chihuahua,4067.000,764.427,44031.000,453096.000,452994.000,Cifras definitivas
312,2013,	02,SS,	09,Ciudad de México,2909.000,619.475,49782.000,1534192.000,1534465.000,Cifras definitivas
312,2013,	02,SS,	11,Guanajuato,2294.000,462.289,17553.000,79970.000,79969.000,Cifras definitivas
312,2013,	02,SS,	13,Hidalgo,1276.000,254.852,8223.000,302111.000,302111.000,Cifras definitivas
312,2013,	02,SS,	14,Jalisco,14074.000,2679.914,91829.000,2962666.000,2592851.000,Cifras definitivas
312,2013,	02,SS,	15,México,9729.000,1849.503,44397.000,4422524.000,4461570.000,Cifras definitivas
312,2013,	02,SS,	16,Michoacán de Ocampo,1191.000,236.260,16317.000,70449.000,70879.000,Cifras definitivas
312,2013,	02,SS,	17,Morelos,479.000,97.525,6039.000,63925.000,63828.000,Cifras definitivas
312,2013,	02,SS,	18,Nayarit,1085.000,198.857,12187.000,77430.000,77428.000,Cifras definitivas
312,2013,	02,SS,	19,Nuevo León,6531.000,1221.446,60735.000,1439832.000,1327923.000,Cifras definitivas
312,2013,	02,SS,	20,Oaxaca,2025.000,376.735,31239.000,563915.000,563934.000,Cifras definitivas
312,2013,	02,SS,	21,Puebla,2190.000,440.775,5164.000,443881.000,443706.000,Cifras definitivas
312,2013,	02,SS,	22,Querétaro de Arteaga,1793.000,359.000,23084.000,527082.000,525276.000,Cifras definitivas
312,2013,	02,SS,	23,Quintana Roo,970.000,211.078,22800.000,249355.000,248748.000,Cifras definitivas
312,2013,	02,SS,	24,San Luis Potosí,641.000,132.238,1997.000,271642.000,269085.000,Cifras definitivas
312,2013,	02,SS,	25,Sinaloa,3096.000,591.766,40257.000,349589.000,349590.000,Cifras definitivas
312,2013,	02,SS,	26,Sonora,3256.000,626.270,34187.000,706721.000,706719.000,Cifras definitivas
312,2013,	02,SS,	27,Tabasco,1533.000,318.760,10442.000,89561.000,89486.000,Cifras definitivas
312,2013,	02,SS,	28,Tamaulipas,2251.000,442.757,32539.000,226535.000,224916.000,Cifras definitivas
312,2013,	02,SS,	30,Veracruz de Ignacio de la Llave,2551.000,513.009,16977.000,640724.000,635180.000,Cifras definitivas
312,2013,	02,SS,	31,Yucatán,1899.000,390.000,4022.000,535507.000,535164.000,Cifras definitivas
313,2013,	02,SS,	01,Aguascalientes,1174.000,227.000,5089.000,48466.000,42114.000,Cifras definitivas
313,2013,	02,SS,	09,Ciudad de México,4306.000,835.000,32252.000,329941.000,266699.000,Cifras definitivas
313,2013,	02,SS,	11,Guanajuato,2407.000,456.000,21980.000,227599.000,220597.000,Cifras definitivas
313,2013,	02,SS,	13,Hidalgo,8525.000,1565.000,57056.000,598511.000,562648.000,Cifras definitivas
313,2013,	02,SS,	14,Jalisco,1657.000,339.000,15412.000,83897.000,80062.000,Cifras definitivas
313,2013,	02,SS,	15,México,16835.000,3199.000,97813.000,932785.000,896496.000,Cifras definitivas
